Postal Code,Date,Sentiment,Year
80238,2019-08-30,Negative,2019
80204,2019-08-30,Positive,2019
80234,2019-08-30,Neutral,2019
80204,2019-08-30,Neutral,2019
80211,2019-08-30,Positive,2019
80120,2019-08-30,Negative,2019
80204,2019-08-30,Positive,2019
80120,2019-08-30,Positive,2019
80238,2019-08-30,Positive,2019
80002,2019-08-30,Negative,2019
80238,2019-08-30,Positive,2019
80221,2019-08-30,Neutral,2019
80211,2019-08-30,Positive,2019
80219,2019-08-30,Positive,2019
80002,2019-08-30,Neutral,2019
80219,2019-08-30,Positive,2019
80221,2019-08-30,Positive,2019
80002,2019-08-30,Neutral,2019
80204,2019-08-30,Positive,2019
80219,2019-08-29,Negative,2019
80221,2019-08-29,Positive,2019
80002,2019-08-29,Positive,2019
80120,2019-08-29,Positive,2019
80002,2019-08-29,Positive,2019
80221,2019-08-29,Positive,2019
80120,2019-08-29,Positive,2019
80221,2019-08-29,Positive,2019
80234,2019-08-29,Positive,2019
80014,2019-08-29,Positive,2019
80211,2019-08-29,Neutral,2019
80219,2019-08-29,Positive,2019
80219,2019-08-29,Neutral,2019
80221,2019-08-29,Positive,2019
80204,2019-08-29,Neutral,2019
80219,2019-08-29,Negative,2019
80221,2019-08-29,Positive,2019
80120,2019-08-29,Positive,2019
80221,2019-08-29,Neutral,2019
80016,2019-08-29,Neutral,2019
80221,2019-08-29,Negative,2019
80219,2019-08-29,Neutral,2019
80221,2019-08-29,Neutral,2019
80016,2019-08-28,Positive,2019
80238,2019-08-28,Positive,2019
80016,2019-08-28,Positive,2019
80211,2019-08-28,Positive,2019
80238,2019-08-28,Negative,2019
80211,2019-08-28,Neutral,2019
80204,2019-08-28,Neutral,2019
80219,2019-08-28,Positive,2019
80211,2019-08-28,Positive,2019
80234,2019-08-28,Negative,2019
80211,2019-08-28,Neutral,2019
80016,2019-08-28,Positive,2019
80211,2019-08-28,Positive,2019
80204,2019-08-28,Neutral,2019
80238,2019-08-28,Positive,2019
80211,2019-08-28,Positive,2019
80211,2019-08-28,Neutral,2019
80002,2019-08-28,Neutral,2019
80211,2019-08-28,Negative,2019
80238,2019-08-28,Negative,2019
80234,2019-08-28,Positive,2019
80002,2019-08-27,Positive,2019
80016,2019-08-27,Negative,2019
80238,2019-08-27,Neutral,2019
80120,2019-08-27,Positive,2019
80219,2019-08-27,Positive,2019
80234,2019-08-27,Positive,2019
80234,2019-08-27,Positive,2019
80016,2019-08-27,Positive,2019
80238,2019-08-27,Positive,2019
80219,2019-08-27,Positive,2019
80234,2019-08-27,Neutral,2019
80238,2019-08-27,Positive,2019
80014,2019-08-27,Neutral,2019
80002,2019-08-27,Positive,2019
80238,2019-08-27,Negative,2019
80016,2019-08-27,Neutral,2019
80204,2019-08-27,Neutral,2019
80014,2019-08-26,Neutral,2019
80002,2019-08-26,Positive,2019
80211,2019-08-26,Positive,2019
80221,2019-08-26,Positive,2019
80211,2019-08-26,Positive,2019
80238,2019-08-26,Negative,2019
80016,2019-08-26,Positive,2019
80238,2019-08-26,Positive,2019
80016,2019-08-26,Positive,2019
80204,2019-08-26,Positive,2019
80002,2019-08-26,Positive,2019
80238,2019-08-26,Positive,2019
80016,2019-08-26,Positive,2019
80219,2019-08-26,Negative,2019
80238,2019-08-26,Positive,2019
80002,2019-08-26,Positive,2019
80014,2019-08-26,Positive,2019
80221,2019-08-26,Neutral,2019
80016,2019-08-26,Positive,2019
80221,2019-08-25,Positive,2019
80234,2019-08-25,Negative,2019
80238,2019-08-25,Positive,2019
80120,2019-08-25,Positive,2019
80238,2019-08-25,Positive,2019
80234,2019-08-25,Negative,2019
80014,2019-08-25,Positive,2019
80204,2019-08-25,Positive,2019
80219,2019-08-25,Positive,2019
80014,2019-08-25,Positive,2019
80238,2019-08-25,Positive,2019
80002,2019-08-25,Negative,2019
80016,2019-08-25,Positive,2019
80211,2019-08-25,Positive,2019
80002,2019-08-25,Positive,2019
80221,2019-08-25,Positive,2019
80204,2019-08-25,Positive,2019
80002,2019-08-25,Positive,2019
80234,2019-08-25,Positive,2019
80219,2019-08-25,Neutral,2019
80211,2019-08-25,Positive,2019
80120,2019-08-24,Negative,2019
80238,2019-08-24,Neutral,2019
80238,2019-08-24,Neutral,2019
80120,2019-08-24,Positive,2019
80221,2019-08-24,Negative,2019
80204,2019-08-24,Negative,2019
80002,2019-08-24,Negative,2019
80016,2019-08-24,Negative,2019
80234,2019-08-24,Positive,2019
80238,2019-08-24,Positive,2019
80014,2019-08-24,Positive,2019
80234,2019-08-24,Positive,2019
80219,2019-08-24,Positive,2019
80211,2019-08-24,Positive,2019
80016,2019-08-24,Positive,2019
80234,2019-08-24,Positive,2019
80016,2019-08-24,Neutral,2019
80014,2019-08-24,Positive,2019
80211,2019-08-24,Positive,2019
80238,2019-08-24,Positive,2019
80234,2019-08-23,Positive,2019
80120,2019-08-23,Positive,2019
80238,2019-08-23,Positive,2019
80204,2019-08-23,Neutral,2019
80234,2019-08-23,Positive,2019
80002,2019-08-23,Positive,2019
80211,2019-08-23,Negative,2019
80204,2019-08-23,Positive,2019
80238,2019-08-23,Positive,2019
80211,2019-08-23,Positive,2019
80204,2019-08-23,Positive,2019
80221,2019-08-23,Positive,2019
80014,2019-08-23,Positive,2019
80221,2019-08-23,Positive,2019
80016,2019-08-23,Positive,2019
80014,2019-08-23,Neutral,2019
80219,2019-08-23,Neutral,2019
80238,2019-08-22,Positive,2019
80002,2019-08-22,Positive,2019
80238,2019-08-22,Positive,2019
80221,2019-08-22,Negative,2019
80221,2019-08-22,Negative,2019
80014,2019-08-22,Positive,2019
80221,2019-08-22,Positive,2019
80016,2019-08-22,Neutral,2019
80120,2019-08-22,Positive,2019
80016,2019-08-22,Positive,2019
80204,2019-08-22,Negative,2019
80211,2019-08-22,Positive,2019
80204,2019-08-22,Positive,2019
80002,2019-08-22,Neutral,2019
80211,2019-08-22,Positive,2019
80234,2019-08-22,Positive,2019
80221,2019-08-22,Neutral,2019
80014,2019-08-22,Positive,2019
80219,2019-08-22,Positive,2019
80204,2019-08-22,Positive,2019
80219,2019-08-22,Negative,2019
80120,2019-08-22,Positive,2019
80221,2019-08-22,Positive,2019
80120,2019-08-22,Negative,2019
80219,2019-08-22,Neutral,2019
80238,2019-08-21,Positive,2019
80234,2019-08-21,Negative,2019
80204,2019-08-21,Positive,2019
80014,2019-08-21,Neutral,2019
80221,2019-08-21,Positive,2019
80234,2019-08-21,Positive,2019
80002,2019-08-21,Positive,2019
80120,2019-08-21,Neutral,2019
80238,2019-08-21,Positive,2019
80238,2019-08-21,Positive,2019
80234,2019-08-21,Negative,2019
80120,2019-08-21,Neutral,2019
80120,2019-08-21,Positive,2019
80219,2019-08-21,Positive,2019
80238,2019-08-21,Neutral,2019
80221,2019-08-21,Positive,2019
80234,2019-08-21,Neutral,2019
80120,2019-08-21,Positive,2019
80016,2019-08-21,Neutral,2019
80211,2019-08-21,Negative,2019
80238,2019-08-20,Positive,2019
80120,2019-08-20,Positive,2019
80204,2019-08-20,Positive,2019
80219,2019-08-20,Positive,2019
80234,2019-08-20,Negative,2019
80221,2019-08-20,Positive,2019
80204,2019-08-20,Negative,2019
80238,2019-08-20,Positive,2019
80238,2019-08-20,Negative,2019
80238,2019-08-20,Positive,2019
80219,2019-08-20,Positive,2019
80211,2019-08-20,Neutral,2019
80002,2019-08-20,Negative,2019
80219,2019-08-20,Positive,2019
80204,2019-08-20,Positive,2019
80014,2019-08-20,Positive,2019
80238,2019-08-19,Positive,2019
80211,2019-08-19,Positive,2019
80204,2019-08-19,Negative,2019
80120,2019-08-19,Positive,2019
80221,2019-08-19,Positive,2019
80211,2019-08-19,Negative,2019
80014,2019-08-19,Positive,2019
80211,2019-08-19,Negative,2019
80234,2019-08-19,Positive,2019
80120,2019-08-19,Neutral,2019
80204,2019-08-19,Positive,2019
80002,2019-08-19,Positive,2019
80238,2019-08-19,Positive,2019
80211,2019-08-19,Neutral,2019
80234,2019-08-19,Neutral,2019
80120,2019-08-19,Neutral,2019
80204,2019-08-19,Negative,2019
80234,2019-08-19,Negative,2019
80234,2019-08-19,Negative,2019
80238,2019-08-18,Positive,2019
80211,2019-08-18,Positive,2019
80219,2019-08-18,Neutral,2019
80238,2019-08-18,Neutral,2019
80204,2019-08-18,Positive,2019
80234,2019-08-18,Positive,2019
80221,2019-08-18,Positive,2019
80238,2019-08-18,Negative,2019
80238,2019-08-18,Positive,2019
80014,2019-08-18,Negative,2019
80219,2019-08-18,Neutral,2019
80234,2019-08-18,Positive,2019
80221,2019-08-18,Positive,2019
80002,2019-08-18,Positive,2019
80221,2019-08-18,Positive,2019
80014,2019-08-18,Negative,2019
80120,2019-08-18,Positive,2019
80211,2019-08-18,Neutral,2019
80211,2019-08-18,Neutral,2019
80002,2019-08-18,Negative,2019
80120,2019-08-17,Positive,2019
80221,2019-08-17,Negative,2019
80221,2019-08-17,Positive,2019
80219,2019-08-17,Positive,2019
80234,2019-08-17,Positive,2019
80120,2019-08-17,Neutral,2019
80238,2019-08-17,Neutral,2019
80221,2019-08-17,Neutral,2019
80211,2019-08-17,Positive,2019
80016,2019-08-17,Positive,2019
80211,2019-08-17,Neutral,2019
80221,2019-08-17,Neutral,2019
80221,2019-08-17,Positive,2019
80016,2019-08-17,Positive,2019
80204,2019-08-17,Positive,2019
80002,2019-08-16,Neutral,2019
80016,2019-08-16,Neutral,2019
80211,2019-08-16,Positive,2019
80234,2019-08-16,Positive,2019
80211,2019-08-16,Neutral,2019
80120,2019-08-16,Positive,2019
80221,2019-08-16,Positive,2019
80238,2019-08-16,Neutral,2019
80238,2019-08-16,Positive,2019
80002,2019-08-16,Negative,2019
80120,2019-08-16,Neutral,2019
80204,2019-08-16,Positive,2019
80221,2019-08-16,Positive,2019
80234,2019-08-16,Positive,2019
80014,2019-08-16,Positive,2019
80016,2019-08-16,Neutral,2019
80221,2019-08-16,Neutral,2019
80120,2019-08-15,Neutral,2019
80238,2019-08-15,Positive,2019
80014,2019-08-15,Negative,2019
80219,2019-08-15,Positive,2019
80211,2019-08-15,Positive,2019
80204,2019-08-15,Negative,2019
80002,2019-08-15,Positive,2019
80234,2019-08-15,Positive,2019
80016,2019-08-15,Positive,2019
80002,2019-08-15,Positive,2019
80211,2019-08-15,Positive,2019
80016,2019-08-15,Positive,2019
80016,2019-08-15,Positive,2019
80002,2019-08-15,Positive,2019
80002,2019-08-15,Positive,2019
80238,2019-08-15,Positive,2019
80219,2019-08-15,Positive,2019
80219,2019-08-15,Neutral,2019
80002,2019-08-14,Neutral,2019
80234,2019-08-14,Positive,2019
80238,2019-08-14,Neutral,2019
80238,2019-08-14,Neutral,2019
80120,2019-08-14,Positive,2019
80002,2019-08-14,Positive,2019
80016,2019-08-14,Positive,2019
80221,2019-08-14,Positive,2019
80014,2019-08-14,Positive,2019
80238,2019-08-14,Positive,2019
80238,2019-08-14,Positive,2019
80204,2019-08-14,Positive,2019
80120,2019-08-14,Negative,2019
80211,2019-08-14,Negative,2019
80014,2019-08-14,Positive,2019
80234,2019-08-14,Positive,2019
80204,2019-08-13,Positive,2019
80014,2019-08-13,Positive,2019
80016,2019-08-13,Neutral,2019
80120,2019-08-13,Positive,2019
80238,2019-08-13,Neutral,2019
80219,2019-08-13,Negative,2019
80238,2019-08-13,Neutral,2019
80211,2019-08-13,Positive,2019
80014,2019-08-13,Positive,2019
80204,2019-08-13,Positive,2019
80211,2019-08-13,Positive,2019
80219,2019-08-13,Positive,2019
80204,2019-08-13,Negative,2019
80120,2019-08-12,Positive,2019
80234,2019-08-12,Positive,2019
80016,2019-08-12,Positive,2019
80120,2019-08-12,Positive,2019
80211,2019-08-12,Positive,2019
80016,2019-08-12,Negative,2019
80016,2019-08-12,Positive,2019
80014,2019-08-12,Positive,2019
80234,2019-08-12,Positive,2019
80221,2019-08-12,Neutral,2019
80002,2019-08-12,Positive,2019
80211,2019-08-12,Positive,2019
80204,2019-08-12,Positive,2019
80219,2019-08-12,Positive,2019
80016,2019-08-12,Neutral,2019
80016,2019-08-12,Positive,2019
80238,2019-08-12,Positive,2019
80014,2019-08-12,Neutral,2019
80002,2019-08-12,Positive,2019
80002,2019-08-12,Positive,2019
80238,2019-08-12,Positive,2019
80014,2019-08-12,Positive,2019
80221,2019-08-12,Positive,2019
80002,2019-08-12,Positive,2019
80016,2019-08-12,Positive,2019
80219,2019-08-12,Neutral,2019
80238,2019-08-12,Positive,2019
80219,2019-08-11,Neutral,2019
80014,2019-08-11,Positive,2019
80120,2019-08-11,Neutral,2019
80221,2019-08-11,Positive,2019
80219,2019-08-11,Positive,2019
80014,2019-08-11,Positive,2019
80016,2019-08-11,Positive,2019
80219,2019-08-11,Positive,2019
80120,2019-08-11,Positive,2019
80234,2019-08-11,Negative,2019
80002,2019-08-11,Positive,2019
80219,2019-08-11,Negative,2019
80221,2019-08-11,Neutral,2019
80002,2019-08-11,Positive,2019
80221,2019-08-11,Neutral,2019
80002,2019-08-11,Positive,2019
80120,2019-08-11,Positive,2019
80204,2019-08-11,Positive,2019
80204,2019-08-11,Positive,2019
80204,2019-08-11,Neutral,2019
80219,2019-08-11,Positive,2019
80014,2019-08-10,Negative,2019
80211,2019-08-10,Positive,2019
80234,2019-08-10,Positive,2019
80120,2019-08-10,Neutral,2019
80221,2019-08-10,Negative,2019
80016,2019-08-10,Negative,2019
80234,2019-08-10,Positive,2019
80014,2019-08-10,Neutral,2019
80238,2019-08-10,Positive,2019
80238,2019-08-10,Positive,2019
80234,2019-08-10,Negative,2019
80234,2019-08-10,Positive,2019
80204,2019-08-10,Positive,2019
80234,2019-08-09,Neutral,2019
80120,2019-08-09,Positive,2019
80014,2019-08-09,Neutral,2019
80211,2019-08-09,Positive,2019
80120,2019-08-09,Negative,2019
80211,2019-08-09,Positive,2019
80120,2019-08-09,Positive,2019
80234,2019-08-09,Neutral,2019
80120,2019-08-09,Positive,2019
80211,2019-08-09,Positive,2019
80204,2019-08-09,Neutral,2019
80016,2019-08-09,Neutral,2019
80016,2019-08-09,Positive,2019
80238,2019-08-09,Neutral,2019
80120,2019-08-09,Positive,2019
80211,2019-08-09,Positive,2019
80120,2019-08-09,Positive,2019
80016,2019-08-09,Negative,2019
80120,2019-08-09,Negative,2019
80002,2019-08-09,Positive,2019
80221,2019-08-09,Positive,2019
80238,2019-08-09,Neutral,2019
80014,2019-08-08,Positive,2019
80014,2019-08-08,Positive,2019
80120,2019-08-08,Positive,2019
80238,2019-08-08,Positive,2019
80211,2019-08-08,Neutral,2019
80221,2019-08-08,Neutral,2019
80238,2019-08-08,Positive,2019
80211,2019-08-08,Positive,2019
80014,2019-08-08,Positive,2019
80120,2019-08-08,Positive,2019
80221,2019-08-08,Positive,2019
80219,2019-08-08,Neutral,2019
80016,2019-08-08,Positive,2019
80120,2019-08-08,Positive,2019
80002,2019-08-08,Positive,2019
80234,2019-08-08,Positive,2019
80219,2019-08-08,Positive,2019
80016,2019-08-08,Positive,2019
80014,2019-08-08,Positive,2019
80016,2019-08-08,Positive,2019
80234,2019-08-08,Positive,2019
80234,2019-08-08,Negative,2019
80221,2019-08-08,Neutral,2019
80221,2019-08-08,Positive,2019
80211,2019-08-08,Positive,2019
80014,2019-08-08,Negative,2019
80204,2019-08-08,Neutral,2019
80221,2019-08-08,Positive,2019
80211,2019-08-08,Positive,2019
80211,2019-08-08,Neutral,2019
80234,2019-08-07,Positive,2019
80221,2019-08-07,Positive,2019
80238,2019-08-07,Positive,2019
80238,2019-08-07,Negative,2019
80211,2019-08-07,Positive,2019
80221,2019-08-07,Neutral,2019
80238,2019-08-07,Positive,2019
80211,2019-08-07,Positive,2019
80002,2019-08-07,Neutral,2019
80204,2019-08-07,Positive,2019
80204,2019-08-07,Neutral,2019
80014,2019-08-07,Negative,2019
80221,2019-08-07,Neutral,2019
80120,2019-08-07,Positive,2019
80002,2019-08-07,Positive,2019
80221,2019-08-07,Negative,2019
80211,2019-08-07,Neutral,2019
80002,2019-08-07,Positive,2019
80219,2019-08-07,Negative,2019
80234,2019-08-07,Neutral,2019
80211,2019-08-06,Positive,2019
80238,2019-08-06,Positive,2019
80238,2019-08-06,Neutral,2019
80221,2019-08-06,Neutral,2019
80016,2019-08-06,Positive,2019
80014,2019-08-06,Neutral,2019
80211,2019-08-06,Neutral,2019
80204,2019-08-06,Positive,2019
80234,2019-08-06,Positive,2019
80221,2019-08-06,Positive,2019
80204,2019-08-06,Neutral,2019
80238,2019-08-06,Positive,2019
80204,2019-08-06,Positive,2019
80221,2019-08-06,Positive,2019
80016,2019-08-06,Positive,2019
80120,2019-08-06,Neutral,2019
80002,2019-08-06,Negative,2019
80238,2019-08-06,Positive,2019
80016,2019-08-06,Positive,2019
80002,2019-08-06,Positive,2019
80234,2019-08-06,Negative,2019
80120,2019-08-06,Positive,2019
80016,2019-08-06,Positive,2019
80211,2019-08-06,Positive,2019
80234,2019-08-06,Negative,2019
80211,2019-08-06,Positive,2019
80016,2019-08-06,Negative,2019
80204,2019-08-05,Neutral,2019
80002,2019-08-05,Positive,2019
80002,2019-08-05,Neutral,2019
80219,2019-08-05,Positive,2019
80234,2019-08-05,Neutral,2019
80219,2019-08-05,Positive,2019
80016,2019-08-05,Neutral,2019
80219,2019-08-05,Positive,2019
80014,2019-08-05,Positive,2019
80014,2019-08-05,Positive,2019
80002,2019-08-05,Positive,2019
80219,2019-08-05,Positive,2019
80204,2019-08-05,Neutral,2019
80014,2019-08-05,Positive,2019
80219,2019-08-05,Positive,2019
80002,2019-08-05,Negative,2019
80014,2019-08-05,Positive,2019
80234,2019-08-04,Neutral,2019
80016,2019-08-04,Positive,2019
80120,2019-08-04,Positive,2019
80204,2019-08-04,Positive,2019
80002,2019-08-04,Positive,2019
80219,2019-08-04,Negative,2019
80016,2019-08-04,Positive,2019
80221,2019-08-04,Positive,2019
80221,2019-08-04,Neutral,2019
80120,2019-08-04,Negative,2019
80234,2019-08-04,Positive,2019
80120,2019-08-04,Positive,2019
80016,2019-08-04,Neutral,2019
80016,2019-08-04,Positive,2019
80221,2019-08-04,Positive,2019
80211,2019-08-03,Positive,2019
80219,2019-08-03,Positive,2019
80120,2019-08-03,Positive,2019
80211,2019-08-03,Neutral,2019
80016,2019-08-03,Negative,2019
80238,2019-08-03,Negative,2019
80221,2019-08-03,Positive,2019
80016,2019-08-03,Positive,2019
80234,2019-08-03,Negative,2019
80219,2019-08-03,Negative,2019
80219,2019-08-03,Positive,2019
80120,2019-08-03,Positive,2019
80002,2019-08-03,Positive,2019
80014,2019-08-03,Positive,2019
80204,2019-08-03,Neutral,2019
80219,2019-08-03,Positive,2019
80204,2019-08-03,Positive,2019
80234,2019-08-03,Positive,2019
80014,2019-08-03,Positive,2019
80204,2019-08-03,Positive,2019
80016,2019-08-02,Positive,2019
80120,2019-08-02,Positive,2019
80002,2019-08-02,Negative,2019
80219,2019-08-02,Neutral,2019
80120,2019-08-02,Negative,2019
80014,2019-08-02,Negative,2019
80238,2019-08-02,Positive,2019
80219,2019-08-02,Positive,2019
80016,2019-08-02,Positive,2019
80014,2019-08-02,Positive,2019
80204,2019-08-02,Positive,2019
80238,2019-08-02,Positive,2019
80221,2019-08-02,Neutral,2019
80204,2019-08-02,Positive,2019
80016,2019-08-02,Positive,2019
80002,2019-08-02,Neutral,2019
80221,2019-08-02,Positive,2019
80219,2019-08-02,Positive,2019
80014,2019-08-01,Neutral,2019
80014,2019-08-01,Neutral,2019
80219,2019-08-01,Positive,2019
80120,2019-08-01,Positive,2019
80234,2019-08-01,Positive,2019
80120,2019-08-01,Neutral,2019
80014,2019-08-01,Positive,2019
80002,2019-08-01,Negative,2019
80211,2019-08-01,Positive,2019
80120,2019-08-01,Neutral,2019
80002,2019-08-01,Neutral,2019
80204,2019-08-01,Negative,2019
80014,2019-08-01,Positive,2019
80234,2019-08-01,Positive,2019
80120,2019-08-01,Neutral,2019
80204,2019-08-01,Neutral,2019
80211,2019-08-01,Positive,2019
80238,2019-08-01,Positive,2019
80238,2019-08-01,Positive,2019
80002,2019-07-31,Positive,2019
80002,2019-07-31,Neutral,2019
80211,2019-07-31,Negative,2019
80219,2019-07-31,Negative,2019
80234,2019-07-31,Neutral,2019
80204,2019-07-31,Neutral,2019
80211,2019-07-31,Positive,2019
80016,2019-07-31,Positive,2019
80221,2019-07-31,Neutral,2019
80016,2019-07-31,Positive,2019
80221,2019-07-31,Positive,2019
80234,2019-07-31,Neutral,2019
80120,2019-07-31,Negative,2019
80238,2019-07-31,Positive,2019
80002,2019-07-31,Negative,2019
80002,2019-07-31,Positive,2019
80238,2019-07-31,Positive,2019
80204,2019-07-31,Positive,2019
80016,2019-07-31,Neutral,2019
80204,2019-07-31,Neutral,2019
80238,2019-07-31,Positive,2019
80238,2019-07-31,Positive,2019
80014,2019-07-31,Neutral,2019
80002,2019-07-31,Positive,2019
80016,2019-07-30,Negative,2019
80016,2019-07-30,Positive,2019
80014,2019-07-30,Positive,2019
80014,2019-07-30,Positive,2019
80234,2019-07-30,Negative,2019
80219,2019-07-30,Neutral,2019
80221,2019-07-30,Neutral,2019
80014,2019-07-30,Negative,2019
80014,2019-07-30,Neutral,2019
80002,2019-07-30,Positive,2019
80221,2019-07-30,Positive,2019
80219,2019-07-30,Neutral,2019
80002,2019-07-30,Positive,2019
80014,2019-07-30,Positive,2019
80234,2019-07-30,Positive,2019
80221,2019-07-30,Positive,2019
80120,2019-07-30,Positive,2019
80238,2019-07-30,Positive,2019
80238,2019-07-30,Positive,2019
80221,2019-07-30,Positive,2019
80120,2019-07-30,Positive,2019
80221,2019-07-30,Positive,2019
80211,2019-07-30,Positive,2019
80120,2019-07-30,Positive,2019
80204,2019-07-30,Negative,2019
80002,2019-07-30,Neutral,2019
80016,2019-07-29,Negative,2019
80238,2019-07-29,Negative,2019
80002,2019-07-29,Neutral,2019
80211,2019-07-29,Positive,2019
80221,2019-07-29,Neutral,2019
80221,2019-07-29,Neutral,2019
80219,2019-07-29,Negative,2019
80238,2019-07-29,Positive,2019
80120,2019-07-29,Positive,2019
80120,2019-07-29,Positive,2019
80016,2019-07-29,Neutral,2019
80238,2019-07-29,Positive,2019
80221,2019-07-29,Positive,2019
80204,2019-07-29,Positive,2019
80014,2019-07-29,Negative,2019
80238,2019-07-29,Positive,2019
80234,2019-07-29,Positive,2019
80014,2019-07-29,Negative,2019
80002,2019-07-29,Neutral,2019
80221,2019-07-29,Positive,2019
80016,2019-07-29,Negative,2019
80014,2019-07-29,Negative,2019
80120,2019-07-29,Neutral,2019
80221,2019-07-28,Positive,2019
80204,2019-07-28,Negative,2019
80221,2019-07-28,Positive,2019
80238,2019-07-28,Positive,2019
80002,2019-07-28,Negative,2019
80014,2019-07-28,Negative,2019
80219,2019-07-28,Positive,2019
80234,2019-07-28,Positive,2019
80221,2019-07-28,Negative,2019
80221,2019-07-28,Neutral,2019
80219,2019-07-28,Positive,2019
80211,2019-07-28,Positive,2019
80002,2019-07-28,Positive,2019
80002,2019-07-28,Positive,2019
80002,2019-07-28,Positive,2019
80204,2019-07-28,Neutral,2019
80204,2019-07-28,Neutral,2019
80014,2019-07-28,Negative,2019
80219,2019-07-28,Positive,2019
80014,2019-07-28,Positive,2019
80120,2019-07-28,Positive,2019
80120,2019-07-28,Neutral,2019
80211,2019-07-27,Positive,2019
80234,2019-07-27,Positive,2019
80002,2019-07-27,Neutral,2019
80211,2019-07-27,Positive,2019
80120,2019-07-27,Negative,2019
80234,2019-07-27,Positive,2019
80234,2019-07-27,Positive,2019
80238,2019-07-27,Negative,2019
80221,2019-07-27,Positive,2019
80002,2019-07-27,Negative,2019
80014,2019-07-27,Positive,2019
80120,2019-07-27,Positive,2019
80002,2019-07-27,Positive,2019
80120,2019-07-27,Positive,2019
80219,2019-07-27,Positive,2019
80219,2019-07-26,Positive,2019
80204,2019-07-26,Negative,2019
80219,2019-07-26,Positive,2019
80120,2019-07-26,Negative,2019
80120,2019-07-26,Positive,2019
80238,2019-07-26,Negative,2019
80002,2019-07-26,Positive,2019
80014,2019-07-26,Positive,2019
80221,2019-07-26,Neutral,2019
80204,2019-07-26,Negative,2019
80221,2019-07-26,Negative,2019
80204,2019-07-26,Positive,2019
80219,2019-07-26,Neutral,2019
80120,2019-07-26,Positive,2019
80211,2019-07-26,Negative,2019
80120,2019-07-26,Positive,2019
80120,2019-07-26,Neutral,2019
80221,2019-07-26,Neutral,2019
80211,2019-07-26,Positive,2019
80219,2019-07-26,Positive,2019
80002,2019-07-26,Neutral,2019
80014,2019-07-26,Positive,2019
80016,2019-07-26,Negative,2019
80002,2019-07-26,Neutral,2019
80016,2019-07-26,Positive,2019
80120,2019-07-26,Neutral,2019
80219,2019-07-26,Neutral,2019
80219,2019-07-26,Positive,2019
80204,2019-07-25,Positive,2019
80204,2019-07-25,Positive,2019
80014,2019-07-25,Positive,2019
80002,2019-07-25,Neutral,2019
80120,2019-07-25,Positive,2019
80211,2019-07-25,Positive,2019
80120,2019-07-25,Positive,2019
80211,2019-07-25,Positive,2019
80002,2019-07-25,Negative,2019
80219,2019-07-25,Neutral,2019
80238,2019-07-25,Positive,2019
80002,2019-07-25,Negative,2019
80204,2019-07-25,Neutral,2019
80221,2019-07-25,Negative,2019
80219,2019-07-25,Positive,2019
80234,2019-07-25,Neutral,2019
80120,2019-07-25,Positive,2019
80238,2019-07-25,Neutral,2019
80016,2019-07-25,Neutral,2019
80219,2019-07-25,Positive,2019
80016,2019-07-25,Positive,2019
80002,2019-07-24,Positive,2019
80234,2019-07-24,Negative,2019
80016,2019-07-24,Positive,2019
80016,2019-07-24,Neutral,2019
80120,2019-07-24,Neutral,2019
80016,2019-07-24,Positive,2019
80238,2019-07-24,Negative,2019
80211,2019-07-24,Positive,2019
80120,2019-07-24,Positive,2019
80120,2019-07-24,Positive,2019
80002,2019-07-24,Negative,2019
80211,2019-07-24,Neutral,2019
80219,2019-07-24,Positive,2019
80219,2019-07-24,Positive,2019
80238,2019-07-24,Negative,2019
80219,2019-07-24,Neutral,2019
80238,2019-07-24,Positive,2019
80234,2019-07-24,Negative,2019
80120,2019-07-24,Positive,2019
80014,2019-07-24,Neutral,2019
80238,2019-07-24,Positive,2019
80219,2019-07-24,Positive,2019
80002,2019-07-24,Negative,2019
80211,2019-07-24,Neutral,2019
80204,2019-07-24,Neutral,2019
80204,2019-07-24,Neutral,2019
80120,2019-07-24,Neutral,2019
80211,2019-07-24,Neutral,2019
80014,2019-07-24,Positive,2019
80219,2019-07-23,Positive,2019
80211,2019-07-23,Positive,2019
80120,2019-07-23,Negative,2019
80016,2019-07-23,Positive,2019
80002,2019-07-23,Positive,2019
80234,2019-07-23,Neutral,2019
80016,2019-07-23,Neutral,2019
80234,2019-07-23,Positive,2019
80234,2019-07-23,Positive,2019
80238,2019-07-23,Neutral,2019
80014,2019-07-23,Positive,2019
80002,2019-07-23,Positive,2019
80204,2019-07-23,Positive,2019
80211,2019-07-23,Negative,2019
80219,2019-07-23,Positive,2019
80211,2019-07-22,Positive,2019
80238,2019-07-22,Positive,2019
80221,2019-07-22,Positive,2019
80016,2019-07-22,Neutral,2019
80002,2019-07-22,Positive,2019
80221,2019-07-22,Neutral,2019
80221,2019-07-22,Positive,2019
80219,2019-07-22,Neutral,2019
80219,2019-07-22,Positive,2019
80014,2019-07-22,Neutral,2019
80221,2019-07-22,Positive,2019
80016,2019-07-22,Negative,2019
80120,2019-07-22,Negative,2019
80014,2019-07-22,Neutral,2019
80219,2019-07-22,Positive,2019
80221,2019-07-22,Negative,2019
80234,2019-07-22,Neutral,2019
80016,2019-07-22,Positive,2019
80219,2019-07-22,Positive,2019
80204,2019-07-22,Neutral,2019
80016,2019-07-22,Positive,2019
80002,2019-07-22,Positive,2019
80221,2019-07-22,Positive,2019
